variable	Difference	lwr	upr	p_adj	Groups
680	S100A8	8.06272257615339	3.25710584116915	12.8683393111376	5.95936730017899e-05	PSL.late.no-PSNL.early.no
682	S100A8	8.77869771122486	5.9838471399223	11.5735482825274	3.19111403968009e-12	PSL.early.yes-PSNL.early.no
684	S100A8	8.5048293909	5.23035354055229	11.7793052412477	1.35655853217287e-09	PSL.late.yes-PSNL.early.no
685	S100A8	3.69847218224501	0.423996331897307	6.97294803259271	0.0165976255393147	PSNL.late.yes-PSNL.early.no
688	S100A8	-6.09522945900886	-10.509470296543	-1.68098862147469	0.00146125528725582	PSNL.early.yes-PSL.late.no
691	S100A8	7.04422586849951	0.987937403576368	13.1005143334226	0.0122318997955129	PSL.early.yes-PSNL.late.no
693	S100A8	6.77035754817465	0.478328277028403	13.0623868193209	0.026552847669241	PSL.late.yes-PSNL.late.no
695	S100A8	-6.81120459408032	-8.86126793068821	-4.76114125747243	8.53650483634283e-13	PSNL.early.yes-PSL.early.yes
697	S100A8	-5.08022552897985	-7.72340651193205	-2.43704454602764	3.68153035668062e-06	PSNL.late.yes-PSL.early.yes
698	S100A8	6.53733627375546	3.87017259998065	9.20449994753027	7.50336259791595e-09	PSL.late.yes-PSNL.early.yes
700	S100A8	-4.80635720865499	-7.95237184422811	-1.66034257308186	0.000310261219490626	PSNL.late.yes-PSL.late.yes
701	S100A9	-8.49182223214043	-12.6978846926113	-4.28575977166951	1.25710898346565e-06	PSNL.early.no-PSL.early.no
703	S100A9	-7.6820552084181	-15.1846829283839	-0.17942748845229	0.0411830661007347	PSNL.late.no-PSL.early.no
705	S100A9	-7.34944763993905	-10.6478515348239	-4.05104374505421	1.1042270253725e-07	PSNL.early.yes-PSL.early.no
707	S100A9	-5.51334086675492	-9.37778500176267	-1.64889673174718	0.000919950140515824	PSNL.late.yes-PSL.early.no
708	S100A9	7.82985092798869	2.01834048554435	13.641361370433	0.00207606571963337	PSL.late.no-PSNL.early.no
710	S100A9	8.65078766743343	5.09197886272224	12.2095964721446	1.04255868382808e-08	PSL.early.yes-PSNL.early.no
712	S100A9	8.27460037413097	4.20739031160391	12.341810436658	1.05033881947492e-06	PSL.late.yes-PSNL.early.no
716	S100A9	-6.68747633578731	-11.8799863699662	-1.49496630160842	0.00375087430773768	PSNL.early.yes-PSL.late.no
719	S100A9	7.84102064371109	0.681161609379027	15.0008796780432	0.0225350505517499	PSL.early.yes-PSNL.late.no
721	S100A9	7.46483335040864	0.0391576925484021	14.8905090082689	0.0479247453107585	PSL.late.yes-PSNL.late.no
723	S100A9	-7.50841307523204	-9.92784006129686	-5.08898608916723	2.88824519856234e-12	PSNL.early.yes-PSL.early.yes
725	S100A9	-5.67230630204792	-8.82001771825223	-2.52459488584361	1.5142331875273e-05	PSNL.late.yes-PSL.early.yes
726	S100A9	7.13222578192959	4.01281806168361	10.2516335021756	5.60240176472604e-08	PSL.late.yes-PSNL.early.yes
728	S100A9	-5.29611900874547	-9.00895683767559	-1.58328117981535	0.000922344751245641	PSNL.late.yes-PSL.late.yes
