SAMPLE	AIM2	CASP1	CCL2	CCL20	CCL27	CCL5	CTLA4	CXCL1	CXCL10	CXCL2	DEFB1	EOMES	FOXP3	IFIH1	IFNAR1	IFNG	IFNGR	IL10	IL17A	IL17F	IL1b	IL1F6	IL1RN	IL20RA	IL22	IL22RA1	IL22RA2	IL26	IL8b	KLRK1	LCN2	MICB	NLRP1	NLRP3	PI3	PYCARD	REG3A	S100A8	S100A9	TNF	TRGC1	WIPI1
93	PH032.2	28.0970001220703	23.0049991607666	22.8290004730225	23.0470008850098	25.7719993591309	23.8549995422363	26.4610004425049	25.1159992218018	25.8169994354248	25.761999130249	23.7229995727539	28.2670001983643	25.9680004119873	NA	23.7800006866455	25.8169994354248	20.775484	30.9769992828369	23.162083	27.436647	25.3120002746582	20.7660007476807	20.5709991455078	24.996000289917	26.07458	22.207052	25.577862	26.223011	24.6319999694824	26.0960006713867	17.363039	26.4820003509521	22.8120002746582	26.455734	15.6429996490479	22.9930000305176	NA	16.7999992370605	16.6760005950928	25.9540004730225	26.4449996948242	24.6730003356934
94	PH033	27.2889995574951	24.1959991455078	24.3330001831055	25.6879997253418	25.4580001831055	25.0790004730225	28.9349994659424	26.7399997711182	26.8950004577637	28.6359996795654	25.1429996490479	29.69700050354	27.2099990844727	23.586155	24.318000793457	26.8950004577637	21.456228	NA	25.754307	30.140425	25.7719993591309	22.4930000305176	21.0020008087158	24.17799949646	NA	21.779549	25.11412	NA	25.0639991760254	26.0240001678467	19.305655	28.2609996795654	22.8729991912842	25.879524	17.7229995727539	23.5389995574951	34.4889984130859	18.3880004882812	18.0629997253418	26.5130004882812	28.0769996643066	25.5049991607666
95	PH033.1	27.4009990692139	23.9540004730225	24.3889999389648	25.7259998321533	25.4909992218018	24.9790000915527	28.7310009002686	26.6580009460449	27.1340007781982	28.3880004882812	24.9139995574951	29.1949996948242	27.5100002288818	23.829037	24.1679992675781	27.1340007781982	21.894264	33.8629989624023	26.183071	NA	26.0240001678467	22.4300003051758	21	24.1030006408691	27.959127	21.925499	25.090431	26.957596	24.9619998931885	26.0030002593994	19.341333	28.1340007781982	22.6459999084473	NA	17.7070007324219	23.3570003509521	38.0270004272461	18.4349994659424	18.125	26.5230007171631	28.4950008392334	25.4459991455078
96	PH033.2	27.3740005493164	24.0389995574951	24.3530006408691	25.5799999237061	25.5890007019043	25.0499992370605	29.0279998779297	26.9200000762939	27.2800006866455	28.5520000457764	24.8099994659424	28.9820003509521	27.5620002746582	23.401175	24.2369995117188	27.2800006866455	21.494822	32.5890007019043	NA	29.596872	26.113000869751	22.4459991455078	20.9759998321533	24.0209999084473	27.760475	21.79741	25.8047	27.651514	25.0750007629395	25.9699993133545	19.22726	27.7490005493164	22.7390003204346	25.711603	17.6720008850098	23.4580001831055	NA	18.4009990692139	17.9780006408691	26.4409999847412	28.3969993591309	25.4899997711182
97	PH034	29.5020008087158	24.798999786377	25.3400001525879	25.3080005645752	27.181999206543	27.2360000610352	29.5049991607666	27.863000869751	27.2609996795654	28.576000213623	25.2040004730225	NA	27.8379993438721	24.363476	25.3840007781982	27.2609996795654	22.79068	32.5460014343262	26.533304	30.217743	27.5709991455078	22.1240005493164	21.1989994049072	26.382999420166	30.530518	21.918673	27.785547	29.523615	26.7350006103516	28.0380001068115	NA	26.9270000457764	23.4689998626709	30.785084	17.1609992980957	23.2210006713867	36.1440010070801	18.371000289917	18.0580005645752	27.3360004425049	NA	NA
98	PH034.1	29.1730003356934	25.0160007476807	25.0100002288818	25.246000289917	27.1959991455078	26.5340003967285	29.8610000610352	27.8419990539551	27.5370006561279	28.3439998626709	25.1200008392334	30.326000213623	28.2099990844727	24.294367	25.5900001525879	27.5370006561279	22.70346	33.2249984741211	NA	30.254213	27.511999130249	22.0009994506836	21.0020008087158	25.9950008392334	30.416533	21.91527	NA	NA	26.5970001220703	27.7549991607666	18.932634	27.1790008544922	23.2080001831055	29.650799	17.132999420166	23.4190006256104	37.443000793457	18.3810005187988	18.0879993438721	26.8040008544922	30.5259990692139	26.5370006561279
99	PH034.2	NA	24.988000869751	25.0879993438721	25.3390007019043	27.1000003814697	26.9750003814697	29.5470008850098	27.2229995727539	27.375	NA	25.0779991149902	30.0480003356934	28.1119995117188	NA	25.6770000457764	27.375	23.102589	NA	26.445448	NA	27.6040000915527	22.0189990997314	21.1700000762939	26.1459999084473	30.445923	22.0557	28.57988	30.123528	26.9979991912842	28.0699996948242	18.925356	NA	23.5130004882812	NA	17.2099990844727	23.3990001678467	NA	18.3369998931885	17.9899997711182	27.2919998168945	31.1889991760254	26.3770008087158
100	PH035	28.0669994354248	26.2269992828369	24.0540008544922	23.2560005187988	24.4829998016357	25.05299949646	27.6070003509521	26.2439994812012	26.6539993286133	27.8239994049072	24.2810001373291	NA	26.9160003662109	24.218199	24.8579998016357	26.6539993286133	21.609623	31.3719997406006	NA	NA	27.0020008087158	21.6340007781982	20.4580001831055	24.992000579834	NA	21.282465	NA	NA	26.6450004577637	27.3320007324219	19.33304	27.326000213623	NA	NA	16.6690006256104	22.9139995574951	36.5009994506836	17.8120002746582	17.6809997558594	26.25	29.6509990692139	NA
101	PH035.1	28.6569995880127	24.2709999084473	24.0820007324219	NA	24.3969993591309	25.257999420166	27.2630004882812	26.3780002593994	26.3689994812012	27.9640007019043	24.2800006866455	29.886999130249	26.8570003509521	24.299751	24.8339996337891	26.3689994812012	21.516088	31.92799949646	26.749676	31.12988	NA	21.5540008544922	20.4890003204346	24.7409992218018	27.139772	20.935732	26.680943	28.240923	27.0219993591309	NA	18.718815	27.5890007019043	22.753999710083	NA	16.3780002593994	22.8509998321533	NA	17.6809997558594	17.5590000152588	26.2509994506836	29.0879993438721	25.8649997711182
102	PH035.2	28.0200004577637	NA	24.25	23.3939990997314	24.5149993896484	24.9669990539551	27.4640007019043	26.1429996490479	26.613000869751	NA	24.136999130249	29.6000003814697	27.1469993591309	NA	24.8279991149902	26.613000869751	21.666704	31.7040004730225	25.509285	31.134237	27.3889999389648	21.3470001220703	20.5020008087158	24.6940002441406	27.624552	21.370256	26.646734	28.267393	26.503999710083	27.3199996948242	NA	27.2530002593994	22.7849998474121	26.405434	16.5240001678467	23.0259990692139	35.6749992370605	17.8560009002686	17.4979991912842	26.1889991760254	NA	25.8810005187988
103	PT001	NA	26.4710006713867	27.3859996795654	27.8579998016357	26.7310009002686	27.8950004577637	30.507999420166	30.5919990539551	30.8689994812012	30.4120006561279	27.7040004730225	NA	30.8250007629395	29.1837	27.3810005187988	30.8689994812012	NA	NA	30.139177	35.1714	31.3090000152588	25.2210006713867	23.1399993896484	26.746000289917	NA	24.657099	31.932476	30.730715	32.7330017089844	29.9370002746582	21.936096	29.2639999389648	24.7950000762939	28.94483	20.1240005493164	24.201000213623	NA	20.1860008239746	19.7810001373291	29.2240009307861	32.6259994506836	27.2390003204346
104	PT001.1	31.07200050354	26.5939998626709	27.1660003662109	28.1639995574951	26.7560005187988	27.4890003204346	30.6760005950928	30.5520000457764	NA	NA	27.2399997711182	32.064998626709	30.617000579834	28.974669	27.6180000305176	NA	24.86444	NA	30.495358	NA	30.8700008392334	25.2490005493164	23.1800003051758	26.4839992523193	NA	24.669615	NA	31.43048	32.7480010986328	29.9029998779297	NA	29.4009990692139	24.7320003509521	NA	20.0970001220703	23.9619998931885	30.2070007324219	20.326000213623	19.5699996948242	28.7159996032715	32.4070014953613	27.6900005340576
105	PT001.2	30.367000579834	26.4060001373291	27.6229991912842	27.5459995269775	26.6380004882812	27.4139995574951	NA	NA	30.4090003967285	30.375	27.326000213623	32.5200004577637	30.6709995269775	NA	27.5389995574951	30.4090003967285	24.91067	NA	NA	33.482426	30.6079998016357	25.2730007171631	23.0879993438721	26.7229995727539	NA	24.412	30.177114	NA	32.4809989929199	NA	22.432283	29.2950000762939	24.7150001525879	25.559942	20.056999206543	23.9139995574951	36.0839996337891	20.0990009307861	19.8209991455078	28.9130001068115	NA	27.4090003967285
106	PT002	NA	24.5090007781982	25.7199993133545	29.6870002746582	23.5149993896484	28.1879997253418	32.3969993591309	NA	28.4050006866455	29.3010005950928	32.2309989929199	31.4610004425049	30.3549995422363	25.910393	24.8400001525879	28.4050006866455	22.889284	NA	NA	NA	NA	26.1879997253418	23.1690006256104	24.746000289917	NA	NA	NA	30.542885	38.2220001220703	29.0470008850098	25.152874	28.3090000152588	23.1709995269775	30.058315	25.0540008544922	24.3390007019043	36.851001739502	24.4820003509521	25.6030006408691	28.0049991607666	NA	25.6679992675781
107	PT002.1	30.0209999084473	24.5520000457764	25.5650005340576	29.6630001068115	23.5699996948242	28.5919990539551	32.0540008544922	30.4750003814697	NA	NA	32.2589988708496	31.8540000915527	30.1140003204346	NA	24.875	NA	23.267557	NA	NA	NA	29.5380001068115	26.1749992370605	23.1529998779297	24.6620006561279	NA	22.781147	26.135141	31.468462	32.5390014648438	28.617000579834	24.336636	27.8500003814697	23.3409996032715	29.526491	25.2029991149902	NA	34.1699981689453	24.8990001678467	25.4769992828369	28.5230007171631	31.625	25.7980003356934
108	PT002.2	30.007999420166	24.6429996490479	25.7399997711182	NA	23.5429992675781	28.3509998321533	31.8299999237061	30.2029991149902	28.4950008392334	29.8120002746582	32.2299995422363	32.0740013122559	29.9139995574951	25.95821	24.8570003509521	28.4950008392334	23.07561	NA	NA	NA	29.7029991149902	26.246000289917	23.3040008544922	24.8199996948242	NA	22.72513	26.67477	NA	NA	29.2870006561279	24.736115	28.3740005493164	23.6259994506836	NA	25.0300006866455	24.8330001831055	NA	24.4699993133545	25.7150001525879	28	31.2409992218018	25.5849990844727
109	PT003	29.7469997406006	24.2859992980957	23.5580005645752	25.2569999694824	23.9260005950928	27.1459999084473	30.6089992523193	29.05299949646	25.8419990539551	NA	25.9290008544922	NA	30.0540008544922	23.982897	24.7639999389648	25.8419990539551	22.956587	NA	NA	NA	28.5400009155273	27.2019996643066	22.9589996337891	26.2549991607666	NA	23.734241	27.535645	30.918327	32.2849998474121	28.1469993591309	22.809841	27.3250007629395	23.8059997558594	29.542967	21.8610000610352	24.0410003662109	NA	21.1259994506836	21	27.5060005187988	30.7730007171631	26.3619995117188
110	PT003.1	29.7029991149902	24.4069995880127	23.5499992370605	25.2119998931885	23.8549995422363	27.121000289917	30.7299995422363	NA	25.9130001068115	27.8659992218018	25.8479995727539	30.9589996337891	30.132999420166	23.689224	24.8810005187988	25.9130001068115	22.863663	32.976001739502	30.319216	NA	28.6189994812012	27.2240009307861	22.9309997558594	26.628999710083	NA	23.646275	NA	30.727081	31.7019996643066	28.4220008850098	NA	27.1919994354248	24.0359992980957	NA	21.9899997711182	24.2399997711182	30.5769996643066	21.1459999084473	21.0540008544922	26.9139995574951	NA	26.2509994506836
111	PT003.2	NA	24.2959995269775	23.7280006408691	25.2490005493164	23.9020004272461	27.1480007171631	31.2940006256104	29.0900001525879	26.0879993438721	26.7509994506836	25.7490005493164	30.5330009460449	29.7180004119873	24.260433	24.9009990692139	26.0879993438721	23.010704	35.4690017700195	NA	NA	28.4529991149902	27.0219993591309	22.996000289917	26.2940006256104	NA	23.610823	27.411144	NA	NA	28.0650005340576	22.60286	27.5340003967285	23.8729991912842	30.838152	21.7959995269775	24.0429992675781	35.8219985961914	21.173999786377	21.1469993591309	27.1089992523193	30.9610004425049	26.6469993591309
112	PT004	31.007999420166	25.4230003356934	25.7169990539551	28.8470001220703	23.9519996643066	26.8889999389648	32.8699989318848	31.2779998779297	NA	30.2689990997314	25.3729991912842	NA	30.7980003356934	27.838518	25.7159996032715	NA	23.364002	34.5890007019043	NA	NA	32.2999992370605	26.4169998168945	22.9680004119873	25.6609992980957	NA	23.731466	NA	32.12012	38.2089996337891	28.6299991607666	NA	27.9349994659424	24.5930004119873	29.885475	24.6499996185303	25.2080001831055	NA	25.6909999847412	24.798999786377	27.5919990539551	32.0050010681152	26.3360004425049
113	PT004.1	31.3309993743896	25.3159999847412	25.8250007629395	29.0739994049072	23.992000579834	26.8939990997314	NA	31.3719997406006	31.2089996337891	NA	25.4409999847412	30.6879997253418	30.7700004577637	27.548672	25.886999130249	31.2089996337891	23.601456	NA	NA	NA	32.068000793457	26.5949993133545	23.0359992980957	25.3899993896484	NA	23.87884	28.830406	31.578245	37.8660011291504	28.8099994659424	25.513062	28.2210006713867	24.7110004425049	NA	24.5389995574951	25.4139995574951	NA	25.4909992218018	24.7700004577637	27.3770008087158	30.9209995269775	26.3549995422363
114	PT004.2	NA	25.4680004119873	25.673999786377	28.7759990692139	24.0410003662109	27.0179996490479	32.8250007629395	30.8229999542236	31.0470008850098	29.6830005645752	25.4619998931885	30.5860004425049	30.1319999694824	27.268267	25.9860000610352	31.0470008850098	23.474686	NA	NA	NA	NA	26.5930004119873	23	25.3530006408691	NA	23.617516	29.64311	NA	NA	28.6119995117188	24.863209	27.9179992675781	24.5009994506836	28.026438	24.6040000915527	25.1149997711182	34.273998260498	25.4790000915527	24.7870006561279	27.2870006561279	NA	26.636999130249
115	PT005	29.8969993591309	25.1809997558594	24.57200050354	26.2660007476807	23.7880001068115	27.0769996643066	30.3700008392334	30.1870002746582	NA	NA	25.8659992218018	NA	28.8689994812012	26.298826	24.8430004119873	NA	NA	NA	NA	NA	29.5459995269775	26.1040000915527	22.4160003662109	25.2770004272461	NA	22.96439	28.250256	NA	NA	28.1860008239746	22.944994	27.6200008392334	23.7159996032715	29.998692	23.7490005493164	24.4619998931885	34.7480010986328	22.2000007629395	21.867000579834	27.5450000762939	29.3589992523193	26.7320003509521
116	PT005.1	31.0249996185303	24.9039993286133	24.5909996032715	26.4039993286133	23.8390007019043	27.1240005493164	30.6030006408691	30.0580005645752	27.3099994659424	31.4699993133545	25.8449993133545	29.3150005340576	29.1429996490479	26.275782	24.8509998321533	27.3099994659424	22.35954	33.5229988098145	NA	33.37042	29.0960006713867	25.9869995117188	22.4440002441406	24.9820003509521	NA	22.644623	27.674255	32.006508	33.2569999694824	27.8120002746582	22.916061	28.0830001831055	24.3649997711182	NA	23.7040004730225	24.5610008239746	NA	22.2159996032715	21.8810005187988	27.3330001831055	NA	26.3530006408691
117	PT005.2	NA	24.9839992523193	24.503999710083	26.1359996795654	23.8199996948242	26.6520004272461	30.4249992370605	30.5809993743896	27.0659999847412	31.1189994812012	25.5410003662109	29.7800006866455	29.2849998474121	26.183401	24.8600006103516	27.0659999847412	22.641289	33.4609985351562	NA	NA	NA	26.0979995727539	22.4440002441406	24.8500003814697	NA	22.858706	28.117088	30.224098	33.0789985656738	NA	22.823643	27.8999996185303	NA	30.524454	23.7719993591309	24.5249996185303	35.5299987792969	21.951000213623	21.9270000457764	27.1049995422363	29.9379997253418	26.2490005493164
118	PT006	33.0410003662109	26.7210006713867	27.4610004425049	28.2339992523193	25	29.8640003204346	34.4819984436035	33.4570007324219	31.007999420166	NA	26.7029991149902	32.5660018920898	32.476001739502	NA	27.4930000305176	31.007999420166	24.72533	NA	NA	NA	33.4080009460449	25.9349994659424	24.3969993591309	27.9489994049072	NA	25.05549	NA	NA	NA	33.0019989013672	25.179375	30.3209991455078	25.4890003204346	NA	27.9400005340576	26.3460006713867	NA	25.193000793457	24.6299991607666	28.80299949646	NA	27.7159996032715
119	PT006.1	33.1110000610352	26.5990009307861	27.7269992828369	28.8080005645752	25.0450000762939	30.1359996795654	33.0419998168945	NA	31.798999786377	32.8129997253418	26.5909996032715	NA	32.7220001220703	29.164522	27.1700000762939	31.798999786377	24.611347	NA	NA	NA	18.3209991455078	26.0349998474121	24.1550006866455	27.6959991455078	NA	25.174318	30.609463	35.642456	34.4830017089844	30.3369998931885	NA	NA	25.6840000152588	NA	27.6310005187988	NA	32.1990013122559	25.5510005950928	24.496000289917	28.9899997711182	NA	28.1100006103516
120	PT006.2	NA	27.7269992828369	27.5389995574951	NA	25.0879993438721	30.1319999694824	NA	NA	31.5990009307861	32.734001159668	27.076000213623	NA	NA	29.350952	27.5480003356934	31.5990009307861	24.538279	NA	NA	NA	NA	25.7229995727539	24.2719993591309	27.6060009002686	NA	25.464588	30.88462	34.12412	NA	NA	25.973082	29.746000289917	25.9820003509521	30.327555	27.5869998931885	25.6609992980957	36.2620010375977	25.318000793457	24.3400001525879	29.5849990844727	NA	28.0389995574951
121	PT007	31.1630001068115	25.7600002288818	26.2810001373291	NA	23.9160003662109	26.9610004425049	33.1080017089844	31.8959999084473	28.7660007476807	26.7789993286133	25.5690002441406	31.4069995880127	31.3090000152588	27.20688	25.6429996490479	28.7660007476807	23.40064	NA	NA	NA	32.5629997253418	27.068000793457	23.2210006713867	25.7439994812012	NA	24.267265	26.47287	34.9967	NA	28.9400005340576	20.387981	29.3349990844727	23.4890003204346	31.181217	28.4969997406006	24.6900005340576	32.2430000305176	28.0750007629395	27.0219993591309	28.3950004577637	30.69700050354	26.9139995574951
122	PT007.1	30.80299949646	25.6709995269775	26.3880004882812	30.5639991760254	23.9589996337891	26.8530006408691	NA	31.8050003051758	28.8159999847412	NA	25.6630001068115	31.507999420166	31.625	27.009394	25.6340007781982	28.8159999847412	NA	NA	NA	NA	33.5359992980957	27.0139999389648	23.3290004730225	25.7269992828369	NA	24.284092	NA	NA	39.8950004577637	NA	20.119658	29.1700000762939	23.5400009155273	30.537195	NA	24.7439994812012	NA	28.1749992370605	27.17799949646	28.5289993286133	30.2870006561279	NA
123	PT007.2	NA	25.6800003051758	26.2399997711182	30.7679996490479	23.9020004272461	27.0839996337891	33.0820007324219	32.0639991760254	29.0450000762939	28.6399993896484	25.5610008239746	NA	NA	26.995438	25.761999130249	29.0450000762939	23.345814	NA	NA	NA	NA	27.0939998626709	23.3110008239746	25.8360004425049	NA	23.898577	25.61286	NA	NA	28.7089996337891	NA	29.8129997253418	23.5599994659424	NA	28.7250003814697	24.6539993286133	NA	28.003999710083	27.2290000915527	28.5839996337891	30.8209991455078	26.7560005187988
124	PT008	31.0109996795654	24.3770008087158	24.673999786377	20.9680004119873	23.5179996490479	27.1270008087158	30.511999130249	27.1940002441406	27.4689998626709	NA	23.2590007781982	NA	28.6679992675781	24.333138	24.9969997406006	27.4689998626709	23.023138	NA	NA	NA	24.2259998321533	21.5170001983643	20.1340007781982	24.8209991455078	34.770573	23.194643	NA	29.627234	25.738000869751	28.3090000152588	18.598423	28.8479995727539	24.4120006561279	27.741558	16.44700050354	23.6860008239746	35.3629989624023	17.761999130249	17.4090003967285	27.8659992218018	31.5009994506836	25.5410003662109
125	PT008.1	30.3090000152588	24.5930004119873	24.6000003814697	20.9459991455078	23.5240001678467	26.9759998321533	31.056999206543	26.8159999847412	28.2929992675781	28.1469993591309	23.19700050354	31.6399993896484	28.9220008850098	23.882051	24.9869995117188	28.2929992675781	22.840122	32.7750015258789	26.16085	34.21233	24.2169990539551	21.4909992218018	20.1350002288818	24.7399997711182	34.15577	23.424648	27.238111	28.812223	25.556999206543	27.8519992828369	18.697718	NA	24.5130004882812	29.741146	16.3560009002686	23.7070007324219	34.298999786377	17.7490005493164	17.3740005493164	27.7609996795654	31.5179996490479	25.9629993438721
126	PT008.2	NA	24.57200050354	24.5559997558594	20.9080009460449	23.4799995422363	27.3229999542236	30.2070007324219	27.3120002746582	28.0709991455078	28.0830001831055	23.1840000152588	31.7689990997314	28.7719993591309	23.902063	24.988000869751	28.0709991455078	22.94158	33.3600006103516	28.076777	33.68834	24.2150001525879	21.5669994354248	20.1790008544922	24.7360000610352	NA	23.132765	29.881882	NA	25.7229995727539	NA	18.261507	28.4449996948242	24.6200008392334	NA	16.4220008850098	23.6620006561279	NA	17.6749992370605	17.4580001831055	27.5750007629395	NA	26.0400009155273
127	PT009	NA	39.7109985351562	NA	NA	NA	NA	NA	NA	NA	NA	32.7400016784668	NA	35.9959983825684	32.050426	34.6689987182617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.845005	NA	NA	37.109257	36.2900009155273	NA	32.43541	NA	36.2389984130859	NA	33.5849990844727	NA	NA	NA	NA
128	PT009.1	NA	34.9059982299805	NA	30.6849994659424	NA	NA	NA	NA	NA	NA	31.5340003967285	NA	36.5139999389648	NA	NA	NA	31.283474	NA	NA	NA	36.9910011291504	NA	NA	NA	NA	34.828083	NA	NA	38.0250015258789	NA	NA	NA	NA	NA	33.1829986572266	NA	36.7620010375977	33.4720001220703	35.6839981079102	34.2280006408691	NA	37.2890014648438
129	PT009.2	38.4809989929199	37.2779998779297	NA	30.2129993438721	39.9949989318848	NA	NA	36.7400016784668	29.7430000305176	NA	33.898998260498	NA	34.4129981994629	NA	33.9269981384277	29.7430000305176	31.668365	NA	NA	NA	NA	NA	NA	36.9519996643066	NA	35.42475	34.531387	NA	38.2050018310547	NA	NA	30.423999786377	NA	NA	30.8619995117188	30.7830009460449	34.8470001220703	33.2410011291504	NA	NA	NA	37.1399993896484
130	PT010	27.7819995880127	25.4179992675781	26.068000793457	NA	22.8819999694824	26.9169998168945	NA	NA	NA	29.9650001525879	25.3309993743896	30.6590003967285	30.7819995880127	26.72926	25.7609996795654	NA	23.538025	34.1380004882812	NA	NA	31.3799991607666	26.9930000305176	23.4699993133545	26.2950000762939	NA	24.614511	28.323347	30.00057	NA	28.238000869751	24.888117	28.7000007629395	23.9220008850098	34.0754	24.3680000305176	25.1539993286133	35.4710006713867	26.8500003814697	26.7070007324219	27.7110004425049	NA	26.9599990844727
131	PT010.1	29.875	25.3199996948242	26.0599994659424	29.503999710083	22.9360008239746	26.7089996337891	32.101001739502	30.4449996948242	29.2530002593994	30.7789993286133	25.2070007324219	30.7970008850098	NA	NA	25.5259990692139	29.2530002593994	24.015873	NA	NA	NA	NA	26.7660007476807	23.4990005493164	26.5270004272461	32.081585	24.615908	28.847477	NA	39.851001739502	28.371000289917	24.916893	28.8560009002686	24.5440006256104	29.12535	24.4419994354248	22.9860000610352	35.625	NA	26.3540000915527	27.6389999389648	30.1310005187988	26.9130001068115
132	PT010.2	NA	24.92799949646	26.2900009155273	27.7150001525879	22.9009990692139	26.9629993438721	32.5730018615723	30.8530006408691	28.931999206543	NA	24.9489994049072	30.7399997711182	30.496000289917	26.754854	25.806999206543	28.931999206543	23.43117	NA	NA	33.656933	31.298999786377	26.6259994506836	23.5149993896484	NA	NA	24.264767	NA	30.257645	38.8040008544922	28.8649997711182	24.793392	NA	24.2700004577637	NA	NA	NA	NA	27.3540000915527	26.246000289917	27.378999710083	30.3470001220703	26.6720008850098
133	PT011	30.923999786377	NA	26.2810001373291	29.1809997558594	23.693000793457	27.1580009460449	NA	32.9280014038086	NA	32.2830009460449	25.8400001525879	30.1879997253418	30.8159999847412	27.472126	26.1420001983643	NA	24.507479	NA	30.180843	NA	31.6450004577637	27.8330001831055	23.4599990844727	27.2280006408691	NA	24.351412	NA	36.52656	39.1699981689453	NA	30.068743	29.4599990844727	NA	NA	28.4500007629395	24.8649997711182	34.7239990234375	NA	29.8139991760254	28.5860004425049	31.7240009307861	26.9039993286133
134	PT011.1	NA	26.1180000305176	26.2150001525879	NA	23.7649993896484	27.3379993438721	34.4339981079102	NA	28.882999420166	NA	25.9360008239746	NA	30.3689994812012	NA	26.375	28.882999420166	24.530964	33.8860015869141	NA	NA	30.8910007476807	27.9260005950928	23.4249992370605	26.5540008544922	NA	24.108139	27.024233	NA	34.0029983520508	28.382999420166	27.529203	29.3169994354248	23.6180000305176	30.538158	28.4179992675781	24.7000007629395	32.2299995422363	27.6700000762939	29.4519996643066	28.2159996032715	NA	27.2819995880127
135	PT011.2	33.2639999389648	25.9699993133545	26.2520008087158	29.4559993743896	23.867000579834	27.3169994354248	33.0639991760254	33.0820007324219	29.0699996948242	32.048999786377	26.0939998626709	29.8419990539551	NA	27.264317	26.2549991607666	29.0699996948242	NA	34.2480010986328	NA	NA	31.2409992218018	28.3969993591309	23.6599998474121	26.9619998931885	33.964756	24.01197	30.995096	32.215965	NA	28.0970001220703	26.296896	NA	23.2810001373291	31.113363	27.8299999237061	24.8500003814697	NA	28.2210006713867	29.4220008850098	28.117000579834	30.753999710083	27.5750007629395
136	PT012	NA	25.121000289917	26.5599994659424	30.6770000457764	23.5830001831055	26.6420001983643	NA	31.3659992218018	28.9890003204346	31.1989994049072	25.4839992523193	30.5699996948242	30.6580009460449	26.036804	25.8500003814697	28.9890003204346	23.469374	NA	NA	32.7551	NA	26.9500007629395	23.2560005187988	25.5440006256104	NA	24.220985	28.11423	NA	NA	27.9729995727539	NA	28.8330001831055	24.6730003356934	NA	27.6560001373291	24.2530002593994	NA	25.2290000915527	26.1490001678467	28.5879993438721	31.1499996185303	26.2759990692139
137	PT012.1	30.4120006561279	25.0510005950928	26.2439994812012	30.431999206543	23.6240005493164	26.636999130249	32.7379989624023	30.3229999542236	29.6499996185303	30.7609996795654	25.7119998931885	30.5750007629395	NA	NA	25.8279991149902	29.6499996185303	23.909807	NA	NA	NA	29.0540008544922	26.9370002746582	23.2889995574951	25.6469993591309	NA	24.057121	27.7924	36.180416	33.2630004882812	28.0839996337891	24.230284	28.7819995880127	24.6609992980957	29.819628	27.5739994049072	24.2789993286133	36.4339981079102	25.3129997253418	26.1490001678467	28.2509994506836	30.7919998168945	26.3269996643066
138	PT012.2	30.0300006866455	25.2409992218018	26.2280006408691	NA	23.673999786377	26.9810009002686	32.4109992980957	32.0999984741211	NA	30.8969993591309	25.5459995269775	30.5230007171631	30.6270008087158	26.223454	25.8159999847412	NA	23.93269	NA	27.335796	32.366398	29.5090007781982	27.0650005340576	23.3479995727539	25.6180000305176	NA	23.896666	NA	34.63562	33.2389984130859	27.8980007171631	24.398418	29.5170001983643	24.6219997406006	29.635117	27.2530002593994	24.25	35.5810012817383	25.4570007324219	26.1639995574951	28.4930000305176	NA	26.3490009307861
139	PT013	NA	25.6240005493164	26.4029998779297	28.3490009307861	23.8059997558594	26.7709999084473	31.568000793457	32.7439994812012	29.1410007476807	NA	25.3099994659424	30.2049999237061	29.9370002746582	NA	25.5459995269775	29.1410007476807	23.453066	NA	30.73959	NA	29.9230003356934	28.0149993896484	23.4599990844727	25.5790004730225	32.99651	24.778273	27.76409	33.43705	NA	27.757999420166	25.211607	29.1469993591309	23.7450008392334	28.436	26.5259990692139	25.3199996948242	35.390998840332	25.363000869751	26.0170001983643	27.6900005340576	28.7630004882812	26.7940006256104
140	PT013.1	30.1319999694824	25.6219997406006	26.2019996643066	28.2919998168945	23.5189990997314	26.4440002441406	30.9990005493164	NA	29.4559993743896	31.8439998626709	25.443000793457	29.67799949646	29.8700008392334	27.958172	25.568000793457	29.4559993743896	23.820671	NA	31.320034	33.67704	30.3770008087158	27.7749996185303	23.3509998321533	25.6200008392334	NA	24.56634	NA	NA	NA	27.5599994659424	25.442501	28.4130001068115	23.673999786377	28.878069	26.3330001831055	25.496000289917	38.2980003356934	25.4720001220703	26.2119998931885	28.3379993438721	29.5	26.9820003509521
141	PT013.2	30.0520000457764	25.3209991455078	26.4309997558594	28.693000793457	23.6140003204346	26.1319999694824	NA	32.3339996337891	29.1359996795654	31.6009998321533	25.4589996337891	30.3320007324219	30.2049999237061	27.721281	25.44700050354	29.1359996795654	23.704014	33.4949989318848	NA	NA	30.2189998626709	27.9699993133545	23.4069995880127	25.6560001373291	33.940895	24.441011	27.844505	34.64605	33.1609992980957	27.1900005340576	25.684216	28.6790008544922	23.6669998168945	NA	26.423999786377	25.7199993133545	NA	25.378999710083	26.1580009460449	27.9039993286133	28.9669990539551	26.7880001068115
142	PT014	33.7980003356934	38.2910003662109	NA	36.2099990844727	NA	NA	NA	NA	NA	NA	NA	NA	35.882999420166	NA	NA	NA	32.515106	NA	NA	NA	29.9179992675781	NA	37.4620018005371	NA	NA	34.64872	NA	NA	37.2430000305176	NA	NA	39.0120010375977	30.2369995117188	NA	NA	30.8819999694824	32.9640007019043	28.7770004272461	NA	34.8170013427734	NA	38.7140007019043
